"","acceptedNameUsage","accessRights","adm1","adm2","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/classs","http://unknown.org/occurrenceDetails","identificationID","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","locality","locationAccordingTo","locationID","lon","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismQuantity","organismQuantityType","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","waterBody","year","downloadDate"
"382",NA,NA,"Rio Grande do Sul",NA,NA,"PRESERVED_SPECIMEN",NA,"44633","Pinopsida",194,"Campos de Cima da Serra; Fazenda de Nabor Velho - Potreirinhos, 4º Distrito., Rio Grande do Sul, Brazil","HAS",NA,NA,NA,"Brazil",75,NA,"c525b217-2f59-4b71-a173-68d13da5e8a7","HAS - Herbário Alarich Rudolf Holger Schultz","1976-03-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976-02-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1077444197","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camargo, O. R.","BRA:MCN/FZBRS:HAS:0000044633",NA,NA,NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)",NA,NA,NA,"BR",1077444197,"Plantae",6,"pt","2017-10-30T14:26:54.356+0000","2017-09-30T15:26:56.232+0000","2017-09-30T15:26:46.275+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Campos de Cima da Serra; Fazenda de Nabor Velho - Potreirinhos, 4º Distrito.",NA,NA,NA,NA,2,"Bom Jesus",NA,NA,NA,NA,"BRA:MCN/FZBRS:HAS:0000044633","pinheiro-do-paraná; Em um capão; Árvore de 20 m, frutos imaturos; Vulnerável.",NA,"Pinales",640,NA,NA,NA,NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","f9357933-83d3-4548-803c-4cae52ebff40","Camargo, O.R.","s.n.",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","HAS - Herbário Alarich Rudolf Holger Schultz",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1976,2017-11-13
"383",NA,NA,"Paraná",NA,NA,"PRESERVED_SPECIMEN","http://www.tropicos.org/Specimen/1805676","1805676","Pinopsida",194,"8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads., Paraná, Brazil, SOUTH_AMERICA","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","SOUTH_AMERICA",NA,"Brazil",18,NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","Tropicos","1976-01-01T00:00:00.000+0000",9,NA,NA,NA,NA,NA,820,NA,NA,NA,"1976-03-09T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,"1145","Brazil","1259055938","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse","urn:catalog:MO:Tropicos:1805676",NA,NA,NA,"MO",NA,NA,NA,"BR",1259055938,"Plantae",6,NA,"2016-06-06T11:17:13.988+0000","2017-02-16T17:59:39.889+0000","2016-03-21T15:10:11.776+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads.",NA,NA,NA,"2008-05-27T22:02:00.000+0000",3,NA,NA,NA,"ICNafp","No opinion","urn:catalog:MO:Tropicos:1805676",NA,NA,"Pinales",640,NA,NA,NA,NA,"MOBOT",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","90fd6680-349f-11d8-aa2d-b8a03c50a862","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11017",NA,NA,NA,"Missouri Botanical Garden",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,"2300003",2684940,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,1976,2017-11-13
"384",NA,NA,"Paraná",NA,NA,"PRESERVED_SPECIMEN",NA,"ESA000079","Pinopsida",194,"Paraná, Brazil","ESA",NA,NA,NA,"Brazil",36,NA,"cbf8c968-37d6-45be-bf5c-e22914a384dc","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976-06-23T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1135828756","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA000079",NA,NA,NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,NA,NA,"BR",1135828756,"Plantae",6,"pt","2017-11-06T16:37:31.567+0000","2017-02-16T17:59:39.889+0000","2015-09-10T13:42:12.792+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,6,"Apucarana",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA000079",NA,NA,"Pinales",640,NA,NA,NA,NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","Montenegro, A.C.","6016",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1976,2017-11-13
"385",NA,NA,"Hawaii","Kaua`i",NA,"PRESERVED_SPECIMEN",NA,"3276463","Pinopsida",194,"SE part of Kauai; Keahua Forestry Arboretum, Waialeale Forest Management Area, 5 mi N of Lihue, Hawaii, Kaua`i, United States","Botany",NA,NA,NA,"United States",27,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d",NA,NA,2,NA,NA,NA,NA,NA,183,0,"246",NA,"1976-09-02T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"United States","1320487210","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Gymnospermae, Coniferales, Pinaceae","Pacific Islands, United States, Hawaii, Kaua`i , Hawaiian Archipelago, Kaua`i",NA,NA,NA,NA,"http://n2t.net/ark:/65665/3914b655d-56bb-4478-a6fd-9cacff60b1cb",1,NA,NA,"US","http://biocol.org/urn:lsid:biocol.org:col:34871","Kaua`i",NA,"US",1320487210,"Plantae",6,NA,"2017-11-02T03:38:45.730+0000","2017-06-03T08:54:24.208+0000","2017-06-03T08:44:30.597+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","SE part of Kauai; Keahua Forestry Arboretum, Waialeale Forest Management Area, 5 mi N of Lihue",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3914b655d-56bb-4478-a6fd-9cacff60b1cb",NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. L. Little Jr.","31187",NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia","246",NA,2684940,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,"2 Sep 1976",NA,NA,NA,NA,1976,2017-11-13
"386",NA,"http://www.vertnet.org/resources/norms.html","Hawaii",NA,NA,"PRESERVED_SPECIMEN",NA,"423531","Pinopsida",194,"Keahua Forestry Arboretum Waialeale Forest Mngmt. Area, 5 mi. N of Lihue, Hawaii, United States","BISH",NA,NA,NA,"United States",63,NA,"b929f23d-290f-4e85-8f17-764c55b3b284","Herbarium Pacificum Hawaiian Islands Specimens","1990-01-01T00:00:00.000+0000",2,NA,NA,"in collection",NA,NA,NA,NA,"246",NA,"1976-09-02T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"United States","35196816","Araucaria","Araucaria",2684910,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean; Northern Polynesia; USA; Main Hawaiian Islands;",NA,NA,NA,"D.J.de Laubenfels","4232fcbc-a5f2-4fe7-ba7b-b529ada0ed79",NA,NA,NA,"BPBM",NA,"Kauai","Main Hawaiian Islands","US",35196816,"Plantae",6,"en","2017-10-08T11:46:48.341+0000","2017-02-16T17:59:39.872+0000","2016-12-23T02:28:18.761+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","Keahua Forestry Arboretum Waialeale Forest Mngmt. Area, 5 mi. N of Lihue",NA,NA,NA,"2011-12-22T13:12:41.000+0000",9,NA,NA,NA,"ICNafp",NA,"4232fcbc-a5f2-4fe7-ba7b-b529ada0ed79","Small tree.",NA,"Pinales",640,NA,NA,NA,"Barcode: BISH1011057","BPBM",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","90cc71b0-055b-11d8-b84e-b8a03c50a862","Little Jr., E.L.","Collector Number: 31187",NA,NA,NA,"Bernice Pauahi Bishop Museum",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia","246",NA,2684940,NA,"SPECIES",NA,"PhysicalObject",NA,NA,"183 m","02 Sep 1976","[Hawaiian Islands; U.S.A.; Kaua`i; Hawai`i; Keahua Forestry Arboretum Waialeale Forest Mngmt. Area, 5 mi. N of Lihue]","Species",NA,"Pacific Ocean",1976,2017-11-13
"387",NA,NA,"Antananarivo","Analamanga",NA,"PRESERVED_SPECIMEN","http://www.tropicos.org/Specimen/725259","725259","Pinopsida",194,"Tananarive; Tsimbaza Botanical Garden Arboretum., Antananarivo, Analamanga, Madagascar, AFRICA","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","AFRICA",NA,"Madagascar",18,NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","Tropicos","1976-01-01T00:00:00.000+0000",19,NA,NA,NA,NA,NA,1200,NA,NA,NA,"1975-01-19T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Madagascar","1261444681","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. Goldblatt","urn:catalog:MO:Tropicos:725259",NA,NA,NA,"MO",NA,NA,NA,"MG",1261444681,"Plantae",6,NA,"2016-06-06T11:26:47.007+0000","2017-02-16T17:59:39.885+0000","2016-03-21T16:53:27.800+0000",-18.93333,"http://creativecommons.org/licenses/by/4.0/legalcode","Tananarive; Tsimbaza Botanical Garden Arboretum.",NA,NA,47.53333,"2008-05-27T22:02:00.000+0000",1,NA,NA,NA,"ICNafp","No opinion","urn:catalog:MO:Tropicos:725259",NA,NA,"Pinales",640,NA,NA,NA,NA,"MOBOT",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","90fd6680-349f-11d8-aa2d-b8a03c50a862","Thomas B. Croat","Croat 28790",NA,NA,NA,"Missouri Botanical Garden",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,"2300003",2684940,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,1975,2017-11-13
"388",NA,NA,"Paraná",NA,NA,"PRESERVED_SPECIMEN",NA,"37603","Pinopsida",194,"Coronel Vivida, Paraná, Brazil, SOUTH_AMERICA","MBM",NA,"SOUTH_AMERICA",NA,"Brazil",69,NA,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","MBM - Herbário do Museu Botânico Municipal",NA,27,NA,NA,NA,NA,NA,0,0,NA,NA,"1975-08-27T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1095404246","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G","BRA:MBM:MBM:0000037603",NA,NA,NA,"MBM",NA,NA,NA,"BR",1095404246,"Plantae",6,"pt","2017-11-06T18:25:58.331+0000","2017-09-21T17:08:58.759+0000","2016-02-07T12:40:17.572+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Coronel Vivida",NA,NA,NA,NA,8,"Coronel Vivida",NA,NA,NA,NA,"BRA:MBM:MBM:0000037603",NA,NA,"Pinales",640,NA,NA,NA,NA,"Museu Botânico Municipal de Curitiba, MBM",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","Kummrow, R; Golte, W","935",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","MBM - Herbário do Museu Botânico Municipal",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1975,2017-11-13
"389",NA,NA,"ParanÃ¡","Coronel Vivida",NA,"PRESERVED_SPECIMEN",NA,"GB-30001","Pinopsida",194,"Coronel Vivida (mun. Coronel Vivida) ParanÃ¡. Estrobilos imaturos. Do araucarieto. 27/VIII/975 R. Kummrow 935 et W. Golte Determinador G. Hatschbach XI/975, ParanÃ¡, Coronel Vivida, Brazil, SOUTH_AMERICA","General",NA,"SOUTH_AMERICA",NA,"Brazil",47,NA,"de49c340-0c61-11dd-84ce-b8a03c50a862",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975-08-27T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1043014137","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB:General:GB-30001",NA,NA,NA,"GB",NA,NA,NA,"BR",1043014137,"Plantae",6,NA,"2017-10-08T23:10:24.094+0000","2017-09-21T17:14:01.748+0000","2016-01-05T11:07:29.064+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","Coronel Vivida (mun. Coronel Vivida) ParanÃ¡. Estrobilos imaturos. Do araucarieto. 27/VIII/975 R. Kummrow 935 et W. Golte Determinador G. Hatschbach XI/975",NA,NA,NA,"2014-05-28T00:00:00.000+0000",8,NA,NA,NA,NA,NA,"GB:General:GB-30001",NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","SE","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","Kummrow, Ronaldo & Golte, W.","935",NA,NA,NA,NA,NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,2017-11-13
"390",NA,NA,"Amazonas","Manaus",NA,"PRESERVED_SPECIMEN",NA,"53650","Pinopsida",194,"Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke., Amazonas, Manaus, Brazil, SOUTH_AMERICA","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"SOUTH_AMERICA",NA,"Brazil",50,NA,"3cc6171e-8c52-4f65-ad7a-32c74e395f29","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1975-01-01T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,0,0,NA,NA,"1975-01-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1042498125","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conceição, P.N. da","urn:catalog:inpa:herbarium:31757",NA,NA,NA,"Instituto Nacional de Pesquisas da Amazônia (INPA)","01.263.896/0015-60",NA,NA,"BR",1042498125,"Plantae",6,"pt","2017-10-08T07:24:36.689+0000","2017-02-16T17:59:39.990+0000","2014-11-24T14:40:59.437+0000",-2.883333,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke.",NA,NA,-59.97,"2014-09-26T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:31757",NA,NA,"Pinales",640,NA,NA,NA,NA,NA,NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","Mike Hopkins","5",NA,NA,"License Elements","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1975,2017-11-13
"391",NA,NA,"San José","Montes de Oca",NA,"PRESERVED_SPECIMEN","http://www.tropicos.org/Specimen/725300","725300","Pinopsida",194,"San Pedro, San José, Montes de Oca, Costa Rica, NORTH_AMERICA","MO","http://biocol.org/urn:lsid:biocol.org:col:15859","NORTH_AMERICA",NA,"Costa Rica",18,NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","Tropicos",NA,9,NA,NA,NA,NA,NA,1200,NA,NA,NA,"1974-01-09T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,"380","Costa Rica","1261444741","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:725300",2,NA,NA,"MO",NA,NA,NA,"CR",1261444741,"Plantae",6,NA,"2016-06-06T11:26:47.017+0000","2017-02-16T17:59:40.945+0000","2016-03-21T16:53:27.910+0000",9.92916,"http://creativecommons.org/licenses/by/4.0/legalcode","San Pedro",NA,NA,-84.05027,"2009-01-11T03:34:00.000+0000",1,NA,NA,NA,"ICNafp","Illegitimate","urn:catalog:MO:Tropicos:725300",NA,NA,"Pinales",640,NA,NA,NA,NA,"MOBOT",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","US","90fd6680-349f-11d8-aa2d-b8a03c50a862","James C. Solomon","Solomon 699",NA,NA,NA,"Missouri Botanical Garden",NA,"Araucaria brasiliensis Loudon",NA,NA,"Araucaria angustifolia",2684940,"brasiliensis",NA,"2300014",7314325,NA,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,1974,2017-11-13
"392",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"996","Pinopsida",194,"Estação Experimental de Silvicultura- Boca do Mont, Rs, Brazil","SMDB",NA,NA,NA,"Brazil",77,NA,"2deca60c-f147-417f-9af4-b52067589e99","SMDB - Santa Maria Departamento de Biologia",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"1974-04-01T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1090763852","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alvarez, A. .F.","BRA:UFSM:SMDB:0000000996",NA,NA,NA,"UFSM",NA,NA,NA,"BR",1090763852,"Plantae",6,"pt","2017-10-30T14:15:21.638+0000","2017-09-21T16:08:43.836+0000","2016-02-07T12:27:50.732+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Estação Experimental de Silvicultura- Boca do Mont",NA,NA,NA,NA,4,"Santa Maria",NA,NA,NA,NA,"BRA:UFSM:SMDB:0000000996",NA,NA,"Pinales",640,NA,NA,NA,NA,"Universidade Federal de Santa Maria (UFSM)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","c81b8388-574e-442d-a99d-d74b13fa59ce","Paviani, T. .I.","s.n.",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","SMDB - Santa Maria Departamento de Biologia",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1974,2017-11-13
"393",NA,NA,"Paraná",NA,NA,"PRESERVED_SPECIMEN",NA,"32169","Pinopsida",194,"Rod. BR-116, Paraná, Brazil, SOUTH_AMERICA","MBM",NA,"SOUTH_AMERICA",NA,"Brazil",69,NA,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","MBM - Herbário do Museu Botânico Municipal",NA,22,NA,NA,NA,NA,NA,0,0,NA,NA,"1974-08-22T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1095399462","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G","BRA:MBM:MBM:0000032169",NA,NA,NA,"MBM",NA,NA,NA,"BR",1095399462,"Plantae",6,"pt","2017-11-06T18:25:56.990+0000","2017-09-21T17:08:54.886+0000","2016-02-07T12:40:16.078+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Rod. BR-116",NA,NA,NA,NA,8,"Colombo",NA,NA,NA,NA,"BRA:MBM:MBM:0000032169",NA,NA,"Pinales",640,NA,NA,NA,NA,"Museu Botânico Municipal de Curitiba, MBM",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","Kummrow, R; Golte, W","279",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","MBM - Herbário do Museu Botânico Municipal",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1974,2017-11-13
"394",NA,NA,"Rs",NA,NA,"PRESERVED_SPECIMEN",NA,"028915","Pinopsida",194,"Rs, Brazil, SOUTH_AMERICA","ICN",NA,"SOUTH_AMERICA",NA,"Brazil",72,NA,"2273e40d-26c2-4959-aea2-b6abcce16d09","ICN - Herbário do Instituto de Ciências Naturais",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973-04-15T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1095279394","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UFRGS:ICN:0000028915",NA,NA,NA,"UFRGS",NA,NA,NA,"BR",1095279394,"Plantae",6,"pt","2017-11-06T18:32:50.141+0000","2017-11-06T18:32:55.471+0000","2017-11-06T18:32:50.213+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,4,"São Francisco de Paula",NA,NA,NA,NA,"BRA:UFRGS:ICN:0000028915","Espécie ameaçada de extinção (Vulnerável).; diâmetro do tronco 1,5m, altura mais de 25m.; Mato.",NA,"Pinales",640,NA,NA,NA,NA,"Universidade Federal do Rio Grande do Sul (UFRGS)",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","04481953-6112-489f-bb8d-9703d787e3ea","Ferreira, AG; et al.","622",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","ICN - Herbário do Instituto de Ciências Naturais",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1973,2017-11-13
"395",NA,NA,"Paraná",NA,NA,"PRESERVED_SPECIMEN",NA,"244090","Pinopsida",194,"Capão da Imbuia, Paraná, Brazil, SOUTH_AMERICA","MBM",NA,"SOUTH_AMERICA",NA,"Brazil",69,NA,"3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","MBM - Herbário do Museu Botânico Municipal",NA,12,NA,NA,NA,NA,NA,0,0,NA,NA,"1971-04-12T00:00:00.000+0000",NA,NA,"Araucariaceae",3924,NA,NA,"Brazil","1095575644","Araucaria","Araucaria",2684910,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dombrowski, LT","BRA:MBM:MBM:0000244090",NA,NA,NA,"MBM",NA,NA,NA,"BR",1095575644,"Plantae",6,"pt","2017-11-06T18:26:42.002+0000","2017-09-21T17:24:41.393+0000","2016-02-07T12:41:14.209+0000",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","Capão da Imbuia",NA,NA,NA,NA,4,"Curitiba",NA,NA,NA,NA,"BRA:MBM:MBM:0000244090","= 231987",NA,"Pinales",640,NA,NA,NA,NA,"Museu Botânico Municipal de Curitiba, MBM",NA,"Tracheophyta",7707728,NA,NA,"DWC_ARCHIVE","BR","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","Dombrowski, LT","3450",NA,NA,"Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.","MBM - Herbário do Museu Botânico Municipal",NA,"Araucaria angustifolia (Bertol.) Kuntze",NA,NA,"Araucaria angustifolia",2684940,"angustifolia",NA,NA,2684940,NA,"SPECIES",NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,1971,2017-11-13
